taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba	county	unknown
Paeonia	1236	0.63	0.0	0.47	0.0	1.0	0.0	1.0	0.0	0.0	0.28	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.57	0.63	0.0	0.0	0.0	0.36	0.0	0.45	0.73	0.1	0.0	0.33	0.77	0.62	0.56	0.0	0.93	0.0	1.0	0.72	0.83	0.0	0.0	0.52	0.0	0.48	1.0	0.0	0.0	0.29	0.31	0.36	0.0	0.0	0.0	0.0	1.0	0.56	0.0	1.0	0.0	0.57	0.0	0.0	0.0	0.0
Pectiantia_2	434	0.43	0.0	0.18	0.0	0.83	0.0	0.0	0.0	0.63	0.4	0.43	0.0	0.35	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.29	0.42	0.31	0.0	0.0	0.68	0.0	0.0	0.52	0.0	0.67	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.53	0.0	0.0	0.0	0.0	0.0	0.2
Pectiantia_1	156	0.5	0.0	0.0	0.0	0.81	0.0	0.0	0.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.67	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.5	0.24	0.0	0.0	0.0	0.0	0.67	0.17	0.67	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Hecastocleis	100	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lupinus_sessile	1835	0.57	0.35	0.0	0.17	0.25	0.5	0.47	0.5	0.0	0.0	0.26	0.71	0.05	0.0	0.44	0.63	0.0	0.6	0.7	0.77	0.25	0.1	0.43	0.38	0.4	0.4	0.88	0.23	0.82	0.0	0.86	0.0	0.0	0.0	1.0	0.0	0.23	0.88	0.7	0.0	0.17	0.2	0.44	0.72	0.33	0.0	1.0	0.25	0.0	0.43	0.67	0.31	0.0	0.0	0.5	0.3	0.21	0.0	0.17	0.54	0.47	0.6	0.0	0.0
Portulaca	71	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.98	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
Trichostema	3193	0.78	0.29	0.4	1.0	0.88	0.47	0.78	0.63	0.0	0.76	0.64	0.57	0.23	1.0	0.0	0.94	1.0	0.82	0.81	0.89	0.78	1.0	0.55	0.51	0.47	0.84	0.42	0.69	0.71	0.63	0.91	0.81	0.74	0.0	0.95	0.69	0.82	0.96	0.87	0.0	0.8	0.48	1.0	0.66	0.58	0.0	0.94	0.73	0.38	0.48	0.5	0.64	0.75	0.75	0.81	0.56	0.7	0.65	0.1	0.82	0.88	1.0	0.0	0.03
Salix_Salix	7203	0.91	0.86	1.0	0.85	0.98	1.0	1.0	0.82	1.0	0.97	0.77	1.0	0.98	0.98	0.94	1.0	1.0	1.0	1.0	0.97	0.83	0.96	0.91	0.95	0.81	0.92	0.92	0.91	1.0	0.98	0.99	1.0	0.93	0.0	0.95	0.99	0.93	0.98	0.93	0.88	1.0	0.55	0.97	0.87	0.64	0.0	0.83	0.8	0.86	0.94	0.96	0.97	0.89	0.89	0.97	0.97	0.85	0.84	0.16	0.54	0.98	1.0	0.0	0.09
Sorbus	556	0.88	1.0	0.83	1.0	1.0	0.33	0.0	0.0	1.0	0.94	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.94	0.0	0.67	1.0	0.0	1.0	1.0	0.0	0.0	0.96	0.0	1.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.95	0.0	0.0	0.0	0.0	1.0	0.96	0.66	0.81	0.09	0.0	0.0	0.0	0.0	0.0
Rorippa	1678	0.65	0.67	0.44	0.6	0.84	0.77	0.67	0.29	0.14	0.69	0.54	1.0	0.23	1.0	0.69	0.67	1.0	0.77	0.89	0.73	0.75	0.39	0.33	0.24	1.0	0.68	0.59	0.25	0.41	0.54	0.89	0.76	0.73	0.0	0.95	0.71	0.25	0.91	0.98	0.5	0.41	0.63	0.45	0.7	0.89	0.0	1.0	0.56	0.47	0.48	0.6	0.67	0.0	1.0	0.5	0.54	0.43	0.36	0.0	1.0	0.6	0.83	0.0	0.0
Tricardia	154	0.88	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myriophyllum	343	0.59	1.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	0.43	0.08	1.0	0.26	0.0	0.57	0.0	0.0	0.94	0.62	1.0	0.67	0.55	0.0	0.33	0.0	0.67	0.75	0.0	1.0	1.0	0.0	0.67	0.76	0.0	1.0	0.0	0.0	0.9	0.82	0.29	0.0	1.0	0.43	0.6	1.0	0.0	1.0	0.56	0.5	0.67	0.0	0.18	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.33	0.0	0.0	0.0
Nuphar	264	0.33	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.2	0.36	0.33	0.0	0.16	0.0	0.0	0.0	0.0	0.33	0.43	1.0	0.25	0.25	0.0	0.36	0.0	0.43	0.0	0.0	0.0	0.29	0.0	0.5	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.29	0.0	0.19	0.0	0.0	0.0	0.43	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0
Nasturtium	1336	0.68	0.29	0.6	0.5	0.78	0.4	1.0	0.75	0.2	0.67	0.5	0.8	0.24	0.0	0.78	0.53	0.0	0.78	0.93	0.62	0.3	0.31	0.86	0.34	1.0	1.0	0.71	0.63	0.33	0.67	0.62	0.83	0.67	0.0	0.98	1.0	0.0	0.82	0.95	0.17	1.0	0.7	0.16	0.57	0.42	0.0	1.0	0.33	0.0	0.53	0.67	0.5	1.0	0.4	0.67	0.33	0.41	0.0	0.0	0.84	0.0	0.0	0.0	0.75
Minuartia+Sagina	2817	0.59	0.33	0.71	0.33	0.78	0.73	0.7	0.57	0.75	0.41	0.59	0.5	0.37	0.0	0.65	0.67	0.0	0.7	0.67	0.63	0.63	0.41	0.67	0.23	0.83	0.65	0.74	0.34	0.39	0.42	0.8	0.75	0.55	0.0	0.93	0.38	0.33	0.85	0.74	0.86	0.0	0.42	0.39	0.75	0.54	0.0	0.89	0.57	0.83	0.34	0.42	0.52	0.47	0.56	0.81	0.62	0.54	0.63	0.0	0.8	0.0	0.25	0.0	0.0
Wolffia	79	0.56	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.13	0.71	0.0	0.0	0.0	0.0	0.0	0.2	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Tsuga	377	0.84	0.0	1.0	0.8	0.0	0.0	0.0	0.0	0.9	0.96	0.57	0.0	0.96	0.0	0.25	0.0	0.0	0.0	1.0	0.0	0.71	0.0	0.93	0.95	0.0	0.0	0.91	0.0	0.0	0.92	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.75	0.96	0.0	0.67	0.0	0.0	1.0	0.89	0.0	0.73	0.25	0.0	0.0	0.0	0.0	0.11
Prosartes	570	0.54	0.63	0.0	1.0	1.0	0.67	0.0	1.0	0.37	0.67	0.67	0.0	0.39	0.0	0.0	0.0	0.0	0.67	0.0	0.0	1.0	0.68	0.67	0.57	0.0	0.0	0.0	0.44	0.55	1.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.68	0.0	0.77	0.0	0.8	0.6	0.0	0.37	1.0	0.5	0.0	0.0	1.0	0.64	0.8	0.67	0.0	0.0	0.0	1.0	0.0	0.25
Silene_2	5518	0.63	0.75	0.67	0.52	0.85	0.5	0.63	0.6	0.7	0.63	0.57	0.75	0.43	0.0	0.63	0.76	1.0	0.85	0.62	0.6	0.56	0.45	0.53	0.44	0.0	0.59	0.66	0.42	0.62	0.49	0.81	0.75	0.51	0.0	0.95	0.0	0.47	0.84	0.79	0.84	0.0	0.57	0.89	0.74	0.2	0.0	0.97	0.55	0.47	0.37	0.5	0.85	0.0	0.4	0.8	0.37	0.58	0.47	0.03	0.63	0.67	0.67	0.0	0.0
Maurandella	22	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arceuthobium	1595	0.55	0.0	0.54	0.2	0.66	0.3	0.78	0.47	0.67	0.49	0.29	0.67	0.21	0.0	0.65	0.42	0.0	0.66	0.71	0.54	0.54	0.17	0.29	0.61	0.0	0.5	0.55	0.5	0.33	0.29	0.0	0.48	0.56	0.0	0.94	0.0	0.23	0.75	0.5	0.0	0.0	0.67	0.0	0.57	0.57	0.0	0.4	0.47	0.33	0.58	0.0	0.67	0.0	0.0	0.43	0.41	0.3	0.53	0.82	0.77	1.0	0.0	0.0	0.0
Leersia	226	0.85	1.0	0.0	1.0	1.0	0.0	1.0	0.63	0.0	0.8	1.0	0.86	1.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0	1.0	0.0	0.77	0.95	0.0	0.67	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.69	0.7	0.87	0.0	1.0	1.0	1.0	0.67	0.0	0.0	0.0	0.77	1.0	0.0	0.0
Sequoia	722	0.73	0.56	0.0	0.0	1.0	0.0	0.0	0.67	0.83	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.87	0.0	0.83	0.0	0.0	0.0	0.73	1.0	0.0	0.5	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.7	0.0	0.5	0.0	0.94	0.0	0.0	1.0	0.0	0.67	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.04
Phragmites	351	0.86	0.0	1.0	0.0	0.0	0.0	1.0	0.93	1.0	0.0	0.6	0.0	1.0	1.0	0.77	1.0	0.0	0.67	0.86	1.0	0.0	0.0	0.0	0.5	0.0	0.71	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.97	0.67	0.0	1.0	0.42	0.0	0.67	0.0	0.0	0.0	0.57	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.85	1.0	0.0	0.0	0.0
Apocynum	1577	0.66	0.67	0.57	0.54	0.93	1.0	1.0	1.0	0.29	0.57	0.55	1.0	0.42	1.0	0.77	0.64	1.0	0.71	0.76	0.75	0.43	0.0	0.5	0.5	0.0	0.47	0.6	0.32	0.63	0.79	0.75	0.83	0.6	0.0	1.0	0.56	0.0	0.76	0.81	1.0	0.5	0.43	0.0	0.89	0.5	0.0	0.67	0.65	0.82	0.51	0.71	1.0	0.0	1.0	0.73	0.4	0.6	0.51	0.22	0.83	1.0	1.0	0.0	0.0
Matricaria	204	0.55	1.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.0	0.0	0.35	0.6	0.0	0.67	0.57	1.0	0.0	0.0	0.0	0.4	0.67	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.8	0.2	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.17	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Isolepis	786	0.61	0.6	0.0	0.0	0.74	1.0	0.0	0.57	0.22	0.0	1.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0	1.0	0.56	0.0	0.6	0.0	0.42	0.0	0.0	0.0	0.51	0.0	0.0	0.94	0.0	0.0	0.0	1.0	1.0	0.0	0.61	0.96	0.51	0.0	0.61	0.64	0.69	0.0	0.0	0.71	0.0	0.0	0.0	0.42	0.66	0.5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0	0.0
?	14621	0.65	0.61	0.4	0.72	0.67	0.44	0.76	0.48	0.67	0.57	0.58	0.84	0.57	0.92	0.65	0.72	0.67	0.78	0.64	0.86	0.44	0.56	0.48	0.49	0.69	0.54	0.53	0.45	0.76	0.47	0.84	0.84	0.42	0.0	0.98	0.67	0.54	0.91	0.77	0.46	0.74	0.51	0.52	0.84	0.41	0.0	0.76	0.53	0.37	0.55	0.73	0.48	0.43	0.59	0.75	0.7	0.42	0.57	0.1	0.64	0.72	0.32	1.0	0.12
Rhynchospora	222	0.95	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.78	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Bergia	175	0.66	0.0	0.0	0.0	0.9	0.0	0.88	0.0	0.0	0.25	0.0	0.86	0.0	0.0	0.0	1.0	1.0	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0.13	0.75	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.6	0.0	0.0	0.33	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Solanum	1205	0.7	0.0	0.0	1.0	1.0	0.33	0.0	0.0	0.0	0.5	0.27	0.0	0.67	0.0	0.7	0.69	0.0	0.0	0.0	0.72	0.5	0.33	0.56	0.2	0.0	0.0	0.5	0.2	0.57	0.0	0.88	0.5	0.0	0.0	0.95	0.4	0.0	0.84	0.93	0.2	0.0	0.56	0.0	0.76	0.0	0.0	0.67	0.0	1.0	0.0	0.74	0.68	0.0	0.0	0.0	0.0	0.37	0.3	0.0	0.77	0.88	0.0	0.0	0.17
Penstemon	9963	0.67	0.25	0.56	0.74	0.87	0.44	0.36	0.58	0.55	0.65	0.61	0.75	0.5	0.84	0.71	0.77	0.0	0.68	0.77	0.6	0.4	0.0	0.46	0.45	0.33	0.51	0.65	0.41	0.33	0.72	0.74	0.77	0.6	0.0	0.97	0.0	0.33	0.88	0.73	0.0	0.0	0.49	0.0	0.7	0.25	0.0	0.0	0.56	0.37	0.52	0.83	0.67	0.0	1.0	0.56	0.54	0.61	0.55	0.15	0.57	0.67	0.5	0.0	0.17
Aphanes	356	0.74	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.5	0.67	0.5	1.0	0.68	0.0	0.0	0.38	0.0	1.0	0.0	0.87	0.0	0.8	0.0	0.6	0.0	0.0	0.0	0.67	0.4	0.75	1.0	0.5	1.0	0.0	0.83	1.0	0.67	1.0	0.86	0.27	1.0	0.62	0.75	0.86	0.63	0.0	0.83	0.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.44	1.0	1.0	0.0	0.0
Phoradendron_2	3018	0.87	1.0	0.88	0.76	0.98	0.88	1.0	0.75	1.0	0.91	0.65	1.0	0.89	1.0	0.88	0.99	0.0	0.93	0.86	0.97	0.24	0.84	0.55	0.91	0.5	1.0	0.67	0.87	1.0	0.94	1.0	0.93	0.89	0.0	0.93	1.0	1.0	0.99	0.82	0.0	1.0	0.4	0.75	0.75	0.72	0.0	1.0	0.79	1.0	0.91	1.0	0.85	0.3	1.0	0.95	0.8	0.73	0.76	0.0	0.72	1.0	1.0	0.0	0.08
Lobelia	52	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.88	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.8	0.82	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0
Chrysothamnus+	4803	0.86	0.29	0.99	0.6	0.96	0.64	1.0	1.0	0.69	0.95	0.75	0.0	0.96	0.0	0.86	0.99	1.0	1.0	0.87	0.98	0.58	0.64	0.71	0.94	0.5	0.82	0.78	0.95	0.88	0.99	0.92	0.95	0.94	0.0	0.98	1.0	0.84	0.98	0.8	0.71	1.0	0.67	0.81	0.74	0.5	0.0	0.6	0.67	0.95	0.84	1.0	0.7	0.63	1.0	1.0	0.84	0.84	0.7	0.14	0.49	1.0	0.0	0.0	0.06
Romneya	358	0.87	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.86	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	1.0	0.0	0.0	0.0
Deschampsia	3678	0.89	0.94	1.0	0.97	1.0	0.9	0.93	0.64	0.92	0.98	0.83	0.89	0.96	0.0	0.9	0.97	1.0	0.97	0.93	0.98	0.61	0.95	0.9	0.9	0.65	0.87	0.92	0.83	0.95	0.97	1.0	0.94	0.96	0.0	1.0	1.0	0.75	0.99	0.83	0.76	1.0	0.53	1.0	0.83	0.76	0.0	0.87	0.94	1.0	0.95	0.98	0.88	0.55	1.0	0.98	0.96	0.83	0.88	0.0	0.55	1.0	1.0	0.0	0.19
Heracleum	426	0.6	0.5	0.83	1.0	1.0	0.0	1.0	0.79	0.0	0.74	0.43	0.0	0.4	0.0	1.0	0.0	0.0	0.0	0.67	1.0	0.43	0.33	0.75	0.5	0.0	0.82	0.59	0.67	0.67	0.82	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.82	0.0	0.33	0.0	0.4	0.55	0.0	0.0	0.0	0.86	0.67	0.0	0.35	1.0	0.2	0.0	0.0	1.0	0.44	0.47	0.6	0.0	0.0	0.0	0.0	0.0	0.0
Greeneocharis	1228	0.9	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.86	0.97	0.0	0.0	1.0	0.88	0.0	0.0	0.0	0.0	0.0	0.78	0.86	0.83	0.0	0.75	0.0	0.0	1.0	0.0	0.9	0.0	0.0	0.99	0.92	0.0	0.0	0.44	0.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	1.0	0.0	0.76	0.0	0.0	0.0	0.17
Olneya	188	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0
Bahia	31	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iva	742	0.82	0.6	0.0	0.0	0.0	0.0	1.0	0.57	0.0	1.0	0.67	0.0	0.0	0.0	0.69	1.0	0.0	0.0	1.0	0.95	0.0	0.29	0.0	0.0	0.0	0.64	0.89	0.83	0.0	1.0	0.92	1.0	1.0	0.0	0.97	1.0	0.64	0.99	0.72	0.0	0.0	0.23	0.0	0.92	1.0	0.0	1.0	1.0	1.0	0.94	0.87	0.0	0.5	0.0	0.0	0.0	0.79	0.0	0.0	0.7	1.0	0.0	0.0	0.0
Bahiopsis	1166	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.93	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.98	0.0	0.0	0.99	0.86	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.85	0.0	0.0	0.0	0.33
Lepechinia	1167	0.85	1.0	0.0	1.0	0.93	0.83	1.0	0.82	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.97	0.0	0.99	0.0	0.98	0.77	0.86	0.0	0.0	0.0	0.88	1.0	0.7	0.97	1.0	1.0	0.0	0.94	0.0	1.0	1.0	0.92	0.25	0.0	0.4	0.93	0.79	0.79	0.0	0.95	0.0	0.0	0.0	0.93	0.83	0.0	0.0	1.0	0.0	0.0	0.67	0.14	0.82	1.0	1.0	0.0	0.0
Dieteria	550	0.72	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.73	0.65	1.0	0.0	1.0	0.33	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.29	0.0	1.0	0.36	0.0	0.92	0.0	0.0	0.98	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.5	0.0	0.73	0.0	0.0	0.0	0.0
Cascadia	3	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Munroa	25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hastingsia	316	0.49	0.0	0.0	0.0	0.83	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.45	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Adiantum_2	1769	0.67	0.58	0.0	0.75	0.78	0.6	1.0	0.6	0.0	0.85	0.63	0.86	0.22	0.0	0.51	0.0	0.0	0.93	0.0	0.68	0.0	0.5	0.13	0.21	0.8	0.0	0.0	0.44	0.54	0.2	0.76	1.0	0.0	0.0	0.92	0.5	0.2	0.8	0.88	0.0	0.0	0.5	0.53	0.73	0.56	0.0	0.81	0.86	0.0	1.0	0.5	0.5	0.44	0.38	0.75	0.22	0.0	0.14	0.0	0.82	0.8	0.0	0.0	0.0
Pluchea	853	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.84	0.77	0.73	1.0	0.0	0.0	0.79	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.97	0.0	0.0	0.96	0.81	0.0	0.0	0.4	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.79	0.0	0.0	0.0	0.2
