Heuchera maxima,100309
Jepsonia malvifolia,not found
Lithophragma affine,40793
Lithophragma cymbalaria,100312
Lithophragma maximum,100315
Micranthes californica,90598
Myoporum laetum,577428
Scrophularia californica,46031
Scrophularia villosa,942084
Verbascum thapsus,39388
Datura wrightii,434267
Lycium brevipes,127632
Lycium californicum,112867
Lycium fremontii,127635
Lycium verrucosum,not found
Lycopersicum esculentum,4081
Nicotiana clevelandii,81866
Nicotiana glauca,4090
Nicotiana quadrivalvis,278839
Calibrachoa parviflora,352208
Solanum americanum,109975
Solanum douglasii,1807822
Solanum elaeagnifolium,115664
Solanum wallacei,45841
Tamarix aphylla,189786
Tamarix chinensis,189791
Tamarix parviflora,189801
Tamarix ramosissima,189803
Samolus parviflorus,1081845
Tropaeolum majus,4020
Ulmus xhollandica,not found
Hesperocnide tenella,194267
Parietaria hespera,not found
Soleirolia soleirolii,1053382
Urtica dioica ssp. holosericea,1435577
Urtica urens,473050
Centranthus ruber,42332
Plectritis ciliosa,not found
Phyla nodiflora,222877
Verbena bracteata,39417
Verbena lasiostachys var. lasiostachys,not found
Verbena lasiostachys var. scabrida,not found
Viola pedunculata,not found
Vitis girdiana,754098
Tribulus terrestris,210369
