AF032006,,,,
AF032007,,,,
AF031960,,,,
AF031961,,,,
AF031962,,,,
AF031965,,,,
AF031966,,,,
AF031964,,,,
AF031967,,,,
AF031968,,,,
AF031971,,,,
AF031969,,,,
AF031970,,,,
AF031972,,,,
AF031973,,,,
AF031974,,,,
AF031975,,,,
AF031976,,,,
AF031977,,,,
AF031978,,,,
AF031979,,,,
AF031980,,,,
AF031981,,,,
AF031982,,,,
AF031983,,,,
AF031984,,,,
AF031985,,,,
AF031986,,,,
AF031987,,,,
AF031988,,,,
AF031989,,,,
AF031990,,,,
AF031991,,,,
AF031992,,,,
AF031993,,,,
AF031994,,,,
AF031995,,,,
AF031996,,,,
AF031997,,,,
AF031998,,,,
AF032002,,,,
AF032003,,,,
AF032008,,,,
AF032009,,,,
AF032010,,,,
AF032014,,,,
AJ012694,,,,
AJ012695,,,,
AF031963,,,,
AF032012,,,,
AF031999,,,,
AF032000,,,,
AF032004,,,,
AF032005,,,,
